id_student,code_module,code_presentation,late_rate,avg_days_late,irregularity,last_min_ratio,avg_gap,max_gap,total_clicks,active_days,num_assessments,cluster,risk,risk_enc
523710,CCC,2014B,1.0,2.0,0.7594083768636394,0.5789473684210527,3.727272727272727,10,285,12,1,0,Medium,2
608196,FFF,2013J,0.5,2.75,1.2565562899987222,0.30324909747292417,3.0208333333333335,21,831,49,4,0,Medium,2
578857,DDD,2014J,0.14285714285714285,-1.8333333333333333,1.0009830607836516,0.15517241379310345,4.888888888888889,35,348,55,7,2,Low,1
695516,BBB,2014J,0.0,-1.5,0.8227898240293069,0.17040358744394618,5.153846153846154,11,223,14,2,2,Low,1
613226,FFF,2014B,0.0,-55.5,1.2545935788858875,0.5577889447236181,6.695652173913044,25,398,24,4,2,Low,1
359417,FFF,2013B,0.08333333333333333,-25.5,2.1932730489290693,0.24639769452449567,2.1065573770491803,21,4164,123,12,2,Low,1
624875,CCC,2014B,0.8,2.0,1.410349891785322,0.388250319284802,2.330275229357798,15,1566,110,5,0,Medium,2
2463282,FFF,2013J,0.3333333333333333,1.6666666666666667,1.3005217845415273,0.4172374429223744,1.8245614035087718,11,1752,58,3,2,Low,1
1997164,CCC,2014B,0.5238095238095238,0.4,1.374290680782765,1.143167028199566,5.365853658536586,35,1383,42,21,0,Medium,2
610569,GGG,2013J,0.0,-44.111111111111114,1.2992789538140006,0.3853727144866385,2.30188679245283,15,1422,107,9,2,Low,1
1552044,CCC,2014J,0.5,1.6363636363636365,1.3790182792640047,0.6036318096430808,3.134831460674157,27,1597,90,12,0,Medium,2
466961,EEE,2013J,0.0,-3.0,1.1378530324082585,0.06310679611650485,3.6166666666666667,18,1030,61,4,2,Low,1
597938,DDD,2013J,0.0,-6.0,1.0594301461334559,0.16610169491525423,1.8157894736842106,11,2655,153,6,2,Low,1
577000,GGG,2014B,0.1111111111111111,-15.0,2.2075494126440978,3.197604790419162,15.0,58,167,17,9,1,High,0
2668945,DDD,2014J,0.4,3.4444444444444446,0.7027642870612012,0.34547908232118757,5.037735849056604,23,741,54,10,0,Medium,2
597363,CCC,2014B,0.0,-1.5,0.8650043716926394,0.0,2.5384615384615383,6,108,14,4,2,Low,1
559852,DDD,2014J,0.0,-3.8333333333333335,1.0744512528721695,0.17126546146527116,2.24,10,1051,126,7,2,Low,1
600509,EEE,2013J,0.4,0.8,1.3371526358864019,0.4869451697127937,5.1875,25,766,49,5,0,Medium,2
480303,FFF,2014J,0.5,-1.0,0.8023588959051289,0.3584758942457232,2.8636363636363638,11,1286,23,2,0,Medium,2
610019,CCC,2014J,0.3333333333333333,-1.1818181818181819,0.965005210904717,0.5435643564356436,2.7096774193548385,13,2020,94,12,2,Low,1
567901,FFF,2013J,0.0,-81.75,1.3403255340504479,0.1907011437095972,1.7908496732026145,17,4022,154,12,2,Low,1
1856869,FFF,2014J,0.09090909090909091,-67.81818181818181,2.046941278805995,0.7578752316244596,2.967391304347826,20,1619,93,11,2,Low,1
636420,CCC,2014J,1.0,3.0,1.2889847033417547,0.4982394366197183,1.542857142857143,4,568,36,1,0,Medium,2
688136,FFF,2014J,0.0,-90.72727272727273,1.7166539688490106,0.10713331552230831,1.1776649746192893,8,7486,198,11,2,Low,1
626198,FFF,2014B,0.4166666666666667,-4.333333333333333,2.024925637919925,2.542467451952883,3.1818181818181817,12,1613,78,12,1,High,0
1738364,FFF,2014B,0.0,-34.833333333333336,1.3206730264661661,0.4068965517241379,2.438775510204082,14,3190,99,12,2,Low,1
348439,DDD,2014B,0.0,0.0,0.6804583658662205,0.32748538011695905,5.090909090909091,11,171,12,1,2,Low,1
534064,FFF,2013B,0.0,-70.0,1.293176834437353,0.5487364620938628,1.7671232876712328,13,5540,147,12,2,Low,1
690003,BBB,2014J,0.6,3.2,1.162448679357054,0.1303680981595092,5.04,18,652,51,5,0,Medium,2
648766,DDD,2014J,0.2,-0.4,0.8171991245397761,0.2933630786391523,2.116504854368932,32,1793,104,5,2,Low,1
606428,FFF,2014J,0.0,-71.0,1.0891941795164264,0.6370070778564206,2.8823529411764706,13,989,35,6,2,Low,1
607061,DDD,2013J,0.7333333333333333,2.7142857142857144,1.1678046452750106,0.3977987421383648,3.643835616438356,23,636,74,15,0,Medium,2
599787,BBB,2013J,0.45454545454545453,-0.36363636363636365,0.9925014567681357,0.35755573905862925,2.731958762886598,21,1211,98,11,0,Medium,2
476964,DDD,2013B,0.5714285714285714,-1.5,0.9803068917025163,0.4872357946747186,1.2367149758454106,5,3643,208,14,0,Medium,2
436044,FFF,2013J,0.6666666666666666,-54.333333333333336,1.7269177801540663,0.13279678068410464,4.72,40,497,26,3,0,Medium,2
560240,DDD,2013B,0.5,-0.7142857142857143,1.0497818313077194,0.4672897196261682,1.992063492063492,10,1391,127,14,0,Medium,2
696318,FFF,2014J,0.0,-71.83333333333333,1.3811138836646508,0.4432650073206442,2.1846153846153844,15,2732,131,12,2,Low,1
687780,GGG,2014J,0.0,-49.55555555555556,0.9833397363256693,0.24,4.7407407407407405,25,625,55,9,2,Low,1
177817,DDD,2013B,0.5555555555555556,1.4444444444444444,1.609011062392701,0.5618556701030928,4.837209302325581,37,388,44,9,0,Medium,2
585147,GGG,2013J,0.1111111111111111,-32.666666666666664,1.324641954697079,0.23036187113857018,3.3636363636363638,29,1133,78,9,2,Low,1
68011,DDD,2013J,0.0,-1.0,0.9152865592789549,0.5388888888888889,2.433333333333333,9,360,31,2,2,Low,1
556165,DDD,2013B,0.6428571428571429,-0.07142857142857142,1.0869804753830663,0.8244994110718492,2.060344827586207,27,1698,117,14,0,Medium,2
590308,BBB,2013J,0.75,4.25,0.8567800313736688,0.8508771929824561,12.5,38,114,15,8,0,Medium,2
629452,DDD,2014B,0.0,-8.428571428571429,0.9730701853664062,0.19952814290529153,1.39247311827957,11,2967,187,7,2,Low,1
693899,BBB,2014J,0.3333333333333333,-4.333333333333333,0.9746460282245348,0.019801980198019802,3.5714285714285716,6,101,8,3,2,Low,1
539401,FFF,2013B,0.0,-20.0,1.0601466062628893,0.3869143780290792,1.6851851851851851,6,2476,55,4,2,Low,1
31107,GGG,2014B,0.0,-50.333333333333336,0.890741270270031,0.25845597727859543,1.1923076923076923,7,3873,209,9,2,Low,1
367352,CCC,2014J,0.5555555555555556,1.25,1.0409923065566307,0.5561290322580645,4.96,46,775,51,9,0,Medium,2
697119,BBB,2014J,0.0,-3.0,1.3356461422412564,0.06666666666666667,8.0,16,45,5,1,2,Low,1
429858,AAA,2014J,0.2,0.6,1.2964875259234656,0.4827586206896552,9.8,38,232,26,5,2,Low,1
565109,CCC,2014J,0.16666666666666666,-59.333333333333336,0.39735970711951313,0.0,1.0,1,19,3,12,2,Low,1
654947,FFF,2014J,0.1111111111111111,-38.0,1.136818986402951,0.8232662192393736,5.543478260869565,32,1788,47,9,2,Low,1
676087,DDD,2014J,0.0,-6.666666666666667,0.8330987877528039,0.13468275593616194,1.5297297297297296,12,2569,186,7,2,Low,1
695278,BBB,2014J,0.0,-6.4,1.0085304947562745,0.09986772486772487,3.1066666666666665,16,3024,76,5,2,Low,1
695251,FFF,2014J,0.0,-1.0,0.8944274434129557,0.41029900332225916,5.045454545454546,71,602,23,1,2,Low,1
600770,BBB,2013J,1.0,6.0,0.9043060191005445,0.0,6.2,18,92,6,1,0,Medium,2
226895,DDD,2014J,0.0,-48.888888888888886,0.38490017945975047,0.5,65.0,135,6,4,10,0,Medium,2
557891,FFF,2013B,0.08333333333333333,-62.666666666666664,1.2447390441398334,0.5051935788479698,2.5157894736842104,8,4236,96,12,2,Low,1
679179,DDD,2014J,0.3333333333333333,0.3333333333333333,0.9810218306420377,1.855421686746988,8.6,26,166,6,3,1,High,0
179718,DDD,2013J,0.6666666666666666,12.0,1.1662862283187412,0.10526315789473684,3.0987654320987654,19,1197,82,3,0,Medium,2
539990,EEE,2013J,0.0,-0.6666666666666666,1.3226464027659761,0.29148936170212764,6.128205128205129,29,470,40,3,2,Low,1
569749,DDD,2014J,0.0,-9.0,0.9726559076165566,0.0,3.260869565217391,29,234,24,1,2,Low,1
585837,EEE,2013J,0.0,-1.75,1.0615912468185231,0.20272904483430798,2.651685393258427,12,2052,90,4,2,Low,1
544530,FFF,2013B,0.16666666666666666,-31.25,1.149840879308937,0.6590126291618829,3.0779220779220777,11,4355,78,12,2,Low,1
619330,BBB,2014B,0.3333333333333333,-1.6666666666666667,1.0145937951179784,0.2932330827067669,4.333333333333333,27,266,16,3,2,Low,1
534457,FFF,2014J,0.08333333333333333,-57.25,1.2801823588085786,0.6660899653979239,3.4266666666666667,32,2312,76,12,2,Low,1
2598961,EEE,2013J,0.38461538461538464,0.6666666666666666,0.914326660998214,0.6541921554516013,2.375,29,2779,113,13,0,Medium,2
247902,BBB,2013J,0.6363636363636364,1.8181818181818181,1.2311761383610422,0.5794392523364486,4.925925925925926,34,535,55,11,0,Medium,2
497088,BBB,2013B,0.8571428571428571,8.0,0.6618221135865922,0.6075949367088608,23.555555555555557,64,316,10,7,0,Medium,2
2538792,EEE,2014J,0.3333333333333333,3.3333333333333335,1.2822315430036817,0.2199710564399421,6.2,57,691,46,3,2,Low,1
341096,FFF,2013J,0.25,-34.5,2.2289055289126933,0.6719512195121952,1.6379310344827587,10,4100,175,12,2,Low,1
605682,FFF,2014J,0.08333333333333333,-23.916666666666668,1.6678655772184128,0.11038280020975354,1.6867469879518073,8,3814,167,12,2,Low,1
625295,BBB,2014B,1.0,5.5,0.9150793638884732,0.8235294117647058,49.0,49,17,2,4,0,Medium,2
532575,FFF,2013B,0.0,-1.5,1.1922966191297668,0.2899022801302932,10.555555555555555,130,307,19,2,2,Low,1
2338255,FFF,2013B,0.18181818181818182,-54.18181818181818,1.2788189064042874,0.7998704663212435,4.979166666666667,16,1544,49,11,2,Low,1
305535,DDD,2013J,0.0,-70.14285714285714,0.8013165418950863,0.1258741258741259,7.0588235294117645,17,143,18,7,2,Low,1
685212,CCC,2014J,0.19047619047619047,-34.65,1.1246701990102865,0.7001434720229556,2.7475728155339807,23,1394,104,21,2,Low,1
592538,FFF,2013J,0.0,-111.5,0.8906249686397776,0.19594247560349257,1.4313725490196079,8,3894,52,2,2,Low,1
568668,DDD,2013J,1.0,12.0,0.501540835701883,0.0,11.75,28,90,5,1,0,Medium,2
545048,FFF,2013B,0.16666666666666666,-8.0,2.6051602191515006,0.24089542265285666,2.3529411764705883,13,2993,103,12,2,Low,1
678213,BBB,2014J,0.6666666666666666,11.666666666666666,1.3679159330894568,0.22,6.36,20,400,26,3,0,Medium,2
552708,FFF,2013B,0.0,-4.916666666666667,1.2986447066306357,1.425219298245614,2.3173076923076925,24,4560,105,12,2,Low,1
685619,CCC,2014J,0.3157894736842105,-17.526315789473685,1.1311761638095263,0.6820143884892086,5.361702127659575,42,695,48,19,0,Medium,2
529760,DDD,2013B,1.0,2.5,1.1026146426570744,0.13756613756613756,6.709677419354839,78,189,32,2,0,Medium,2
625536,FFF,2014B,0.0,-55.083333333333336,0.965096248028104,0.34651810584958215,2.1166666666666667,11,5385,121,12,2,Low,1
528559,FFF,2013J,0.0,-5.166666666666667,1.270151927602356,1.3506825938566553,3.6986301369863015,18,2344,74,12,2,Low,1
1103608,DDD,2013J,0.0,-10.285714285714286,0.988681399988705,0.1773308957952468,1.436842105263158,7,2735,191,7,2,Low,1
321969,FFF,2013J,1.0,10.5,1.230849449906117,0.19047619047619047,1.6666666666666667,8,2016,73,2,0,Medium,2
586843,BBB,2013J,0.6666666666666666,2.6666666666666665,1.1520176806085636,0.6900473933649289,3.5135135135135136,28,1055,75,9,0,Medium,2
630774,DDD,2014B,0.0,-4.142857142857143,0.9058462077957304,0.39826839826839827,3.550724637681159,15,924,70,7,2,Low,1
577645,BBB,2014J,0.2,0.2,1.1853274236621565,0.22111801242236026,3.3972602739726026,17,2415,74,5,2,Low,1
592093,CCC,2014B,0.6842105263157895,3.5555555555555554,1.838031631768143,1.5365448504983388,3.819672131147541,24,602,62,19,1,High,0
2613331,CCC,2014B,0.8,2.0,1.0850527565155843,0.26976521322472446,2.556701030927835,19,2087,98,5,0,Medium,2
2581654,FFF,2014B,0.16666666666666666,-30.25,1.3701722170766815,0.26324786324786326,3.6615384615384614,46,1755,66,12,2,Low,1
581239,GGG,2013J,0.0,-43.666666666666664,1.296583735850169,0.258130081300813,8.612903225806452,35,492,32,9,2,Low,1
259641,CCC,2014J,0.3125,-0.4,1.3589510622787424,0.6161007667031764,2.701923076923077,22,1826,105,16,2,Low,1
114367,CCC,2014J,0.5555555555555556,1.625,1.2761751645458586,0.5062667860340196,2.1076923076923078,16,2234,131,9,0,Medium,2
2122180,AAA,2013J,0.6,3.8,1.1257224956907752,0.15810696095076401,1.6331360946745561,17,4712,170,5,0,Medium,2
303141,DDD,2014J,0.0,-2.0,0.6606896030016272,0.19363290973404954,1.1365461847389557,8,7633,250,7,2,Low,1
1936285,CCC,2014J,0.4444444444444444,-1.25,1.4745840058676498,0.15032858707557503,1.5168539325842696,14,3652,179,9,0,Medium,2
620716,CCC,2014J,0.38461538461538464,0.9166666666666666,1.2778537766555416,0.34086345381526106,1.972027972027972,17,1992,144,13,2,Low,1
694349,BBB,2014J,0.0,0.0,1.1926180654068996,0.98828125,15.25,52,256,13,5,2,Low,1
2507271,FFF,2013B,0.0,-62.8,1.2827749287626007,0.31002865329512896,1.8387096774193548,7,1745,63,5,2,Low,1
626075,BBB,2014J,0.6,4.6,1.1045351044472733,0.2430939226519337,9.73913043478261,32,181,24,5,0,Medium,2
435423,DDD,2013B,0.5,-0.07142857142857142,1.099538572166516,0.44146516638735933,1.103448275862069,4,4177,233,14,0,Medium,2
240389,DDD,2014B,0.4,-28.4,0.9796016239083037,0.1388888888888889,6.75,14,36,13,15,0,Medium,2
570954,EEE,2014J,0.5,1.25,0.985590974774425,0.43413978494623656,2.5161290322580645,11,744,32,4,0,Medium,2
545693,FFF,2013B,0.0,-106.5,1.0747716553364202,0.21845318860244234,4.88,26,737,26,2,2,Low,1
602123,CCC,2014J,0.625,3.0,1.7917943833656662,0.8627873563218391,4.209677419354839,22,1392,63,8,0,Medium,2
508388,FFF,2013J,0.0,-38.666666666666664,2.5418965409668917,0.6927825261158594,3.8732394366197185,31,2106,72,12,1,High,0
549713,BBB,2013B,1.0,65.0,1.3566756756457634,0.013333333333333334,8.6,36,75,11,1,0,Medium,2
610603,DDD,2013J,0.4,0.2,1.040770257416169,0.24907063197026022,4.204081632653061,28,538,50,5,0,Medium,2
677018,EEE,2014J,0.3076923076923077,-1.25,1.2769503039484904,0.735519888346127,3.0123456790123457,19,1433,82,13,2,Low,1
538941,FFF,2013B,0.0,-5.5,1.295989342354596,0.5885860306643952,2.1826086956521737,25,2348,116,12,2,Low,1
260565,DDD,2014B,0.0,-1.4285714285714286,1.0141482707837541,0.3633276740237691,2.5247524752475248,22,589,102,7,2,Low,1
629906,CCC,2014B,0.75,8.5,1.4962373127968247,0.5924855491329479,6.5,18,346,7,4,0,Medium,2
645639,BBB,2014J,0.0,-0.4,1.658798936239854,0.8775510204081632,13.75,41,147,17,5,2,Low,1
358504,DDD,2013J,0.0,-3.142857142857143,1.0336869022802604,0.22227074235807862,1.6547619047619047,11,2290,169,7,2,Low,1
444766,DDD,2014J,0.0,-0.8333333333333334,0.8627281688527636,0.2007818052594172,1.3209302325581396,10,2814,216,7,2,Low,1
116763,DDD,2014B,0.0,-1.0,0.7113143706867235,0.6869565217391305,6.285714285714286,22,115,8,1,2,Low,1
384246,DDD,2013B,0.5714285714285714,0.2857142857142857,0.9586214775599721,0.5264847512038523,3.8923076923076922,20,623,66,14,0,Medium,2
675374,EEE,2014J,0.38461538461538464,-2.9166666666666665,1.3374997928211387,0.462211614956245,4.065573770491803,22,1257,62,13,0,Medium,2
2446778,DDD,2014B,1.0,2.0,1.4538876415607576,0.037037037037037035,4.0,11,81,8,1,0,Medium,2
2104505,AAA,2013J,0.0,-0.4,1.3089212740881235,0.4122681883024251,4.923076923076923,29,701,53,5,2,Low,1
693213,BBB,2014J,0.2,1.8,1.1673113469923841,0.6754385964912281,12.5625,50,456,17,5,2,Low,1
342100,DDD,2013J,0.0,-5.0,0.9953492256157492,0.16467065868263472,1.9241379310344828,16,2004,146,6,2,Low,1
522257,FFF,2013J,0.23809523809523808,-36.65,0.7694665634213488,0.5523238819058754,1.2714932126696832,14,6842,222,21,2,Low,1
2633226,AAA,2014J,0.6,9.6,1.5566029895769975,0.09865900383141762,6.309523809523809,37,1044,43,5,0,Medium,2
433864,BBB,2013J,0.6,0.5,0.9395647424616671,0.26490066225165565,2.7666666666666666,13,755,91,10,0,Medium,2
581459,BBB,2014B,0.3333333333333333,0.0,0.9490785719779946,0.41379310344827586,6.111111111111111,17,174,10,3,0,Medium,2
1514245,FFF,2014B,0.16666666666666666,-77.0,0.9192629495855358,0.3741670937980523,1.513157894736842,7,1951,77,6,2,Low,1
539514,CCC,2014B,0.25,-13.7,1.5520666326156396,0.7882676443629697,3.6911764705882355,27,1091,69,20,2,Low,1
635230,BBB,2014B,0.6,4.6,1.073138596265727,0.5995101041028781,2.688888888888889,23,1633,91,10,0,Medium,2
2432551,BBB,2014J,0.0,-6.0,1.3628840487805516,0.1902071563088512,14.357142857142858,42,531,15,4,2,Low,1
500135,BBB,2013J,0.6666666666666666,2.0,1.1536787608543126,0.2689075630252101,3.518987341772152,18,357,80,9,0,Medium,2
629231,FFF,2014B,1.0,2.0,1.4353638657363956,0.1564945226917058,4.363636363636363,18,639,12,1,0,Medium,2
545991,DDD,2013J,0.0,-2.0,1.7885906225237658,0.08200455580865604,2.864864864864865,24,439,38,1,2,Low,1
634311,GGG,2014B,0.0,-3.0,0.48104569292083466,0.0,14.666666666666666,22,22,4,1,2,Low,1
557040,FFF,2013J,1.0,8.0,1.3110790343969982,0.46835443037974683,3.6,21,474,26,2,0,Medium,2
313810,BBB,2013B,0.5,1.9,1.2787658530695876,0.7292817679558011,2.5698924731182795,21,724,94,10,0,Medium,2
2449490,FFF,2014J,1.0,4.0,0.9536245672841033,0.2131578947368421,6.583333333333333,16,380,13,1,0,Medium,2
473328,BBB,2013B,0.7777777777777778,4.777777777777778,0.8474606633275402,0.3812154696132597,4.826086956521739,33,543,47,9,0,Medium,2
609242,DDD,2013J,0.5,5.5,0.8400826768640351,0.22696245733788395,7.125,30,586,25,4,0,Medium,2
641804,FFF,2014J,0.375,1.0,1.5016951566446144,0.7413793103448276,5.0625,25,232,17,8,0,Medium,2
1444134,DDD,2013B,0.6428571428571429,2.0,1.221659532354295,0.4186851211072664,1.2537313432835822,9,2890,202,14,0,Medium,2
555446,DDD,2013B,0.5714285714285714,1.7142857142857142,1.321738120273865,0.9921383647798742,3.7241379310344827,28,636,59,14,0,Medium,2
498554,FFF,2013B,0.0,-58.833333333333336,0.8778438237935197,0.28881344704810796,1.3646408839779005,11,12077,182,12,2,Low,1
472087,EEE,2013J,0.6153846153846154,3.6666666666666665,1.0680449012814517,0.7058365758754864,2.607843137254902,20,2570,103,13,0,Medium,2
467854,FFF,2013B,0.0,-7.333333333333333,1.5397035133368402,1.6876232201533405,2.0082644628099175,17,4565,122,12,1,High,0
622007,BBB,2014J,0.2,3.2,0.8817429072231768,0.3728813559322034,12.25,46,118,21,5,2,Low,1
654031,CCC,2014J,0.3076923076923077,-0.4166666666666667,1.0341083556888535,0.38081239978621056,3.4675324675324677,26,3742,78,13,2,Low,1
649119,BBB,2014J,0.6,6.4,1.125276051952785,0.2614173228346457,7.303030303030303,40,635,34,5,0,Medium,2
650433,BBB,2014J,0.3333333333333333,-0.6666666666666666,1.1977113353774755,0.3639344262295082,10.72,139,305,26,3,0,Medium,2
566553,DDD,2014J,0.25,0.25,0.9463362490351486,0.14697120158887786,3.5671641791044775,53,1007,68,4,2,Low,1
2427886,EEE,2014J,0.25,0.75,1.1202912106046377,0.24289693593314762,2.0,11,1795,102,4,2,Low,1
477833,FFF,2014B,0.1111111111111111,-93.16666666666667,1.1553949727964816,0.603416149068323,1.676056338028169,7,3220,72,18,2,Low,1
501652,CCC,2014B,0.75,2.0,2.078727519435074,0.12202688728024819,4.456521739130435,28,967,47,4,0,Medium,2
446814,DDD,2013B,0.46153846153846156,-2.076923076923077,0.8001641279720288,1.0440251572327044,4.408163265306122,26,636,50,13,0,Medium,2
537942,FFF,2013J,0.0,-18.083333333333332,2.1212459210930152,0.12150026413100898,2.752688172043011,17,3786,94,12,2,Low,1
608864,FFF,2013J,0.0,-6.5,1.8259284994595624,0.33240997229916897,4.0,10,361,14,4,2,Low,1
97154,BBB,2013B,0.5,0.6,0.8216363729333352,0.7571138211382114,6.305555555555555,47,984,37,10,0,Medium,2
598538,BBB,2013J,0.0,0.0,0.5870576446999834,0.25,5.8,10,68,6,1,2,Low,1
468623,CCC,2014J,1.0,3.0,1.9320967775960252,0.9808917197452229,4.0,7,157,4,1,0,Medium,2
469633,DDD,2014J,0.0,-0.3333333333333333,1.029602205246028,0.38509316770186336,3.049382716049383,14,644,82,7,2,Low,1
470461,FFF,2013J,0.0,-52.833333333333336,1.5050419398732189,0.715292459478506,3.2839506172839505,57,2838,82,12,2,Low,1
482356,BBB,2013J,0.5454545454545454,1.0909090909090908,0.8382484673980573,0.35258964143426297,4.764705882352941,16,502,52,11,0,Medium,2
2164266,FFF,2014B,0.5,-95.75,1.726748374492759,0.0963302752293578,5.194444444444445,25,654,37,4,0,Medium,2
594056,BBB,2013J,0.45454545454545453,0.18181818181818182,0.8625495033095343,0.3911472448057814,4.106060606060606,24,1107,67,11,0,Medium,2
590625,BBB,2013J,0.6,0.0,1.1905814738069775,0.31844215349369986,3.7611940298507465,21,873,68,10,0,Medium,2
2068627,DDD,2013J,0.0,-4.0,1.3512043522824675,0.34916201117318435,2.3333333333333335,7,358,25,1,2,Low,1
651330,FFF,2014J,0.0,-21.6,1.7978429143921877,0.9865591397849462,14.909090909090908,47,372,12,5,2,Low,1
64296,CCC,2014B,0.25,0.5,1.4937414786241263,0.5971563981042654,4.956521739130435,31,633,24,4,2,Low,1
652333,FFF,2014J,0.25,-13.333333333333334,1.6508173888209732,0.9650793650793651,2.6534653465346536,35,3150,102,12,2,Low,1
2088982,FFF,2014J,0.5,-33.5,0.3142696805273545,0.0,44.0,44,18,2,8,0,Medium,2
620782,CCC,2014J,0.2,0.6,1.2334517712714277,0.987012987012987,5.4,10,77,6,5,2,Low,1
524384,FFF,2013J,0.0,-108.0,0.8534724400847087,0.3057692307692308,1.7358490566037736,11,1560,54,4,2,Low,1
1770733,BBB,2013B,0.45454545454545453,1.6363636363636365,1.1926800963441713,0.7905405405405406,4.673076923076923,26,740,53,11,0,Medium,2
628914,EEE,2014B,1.0,7.0,1.2775290515794122,0.16399286987522282,2.625,9,561,25,1,0,Medium,2
351378,FFF,2013B,0.0,-78.0,1.3577382659989186,0.44285714285714284,3.0606060606060606,17,1330,34,4,2,Low,1
1626710,AAA,2013J,0.0,-2.8,1.0017065291982932,0.13377593360995851,1.2990654205607477,12,6025,215,5,2,Low,1
2557563,CCC,2014J,0.6666666666666666,4.0,1.0359808175484018,0.8322368421052632,8.666666666666666,30,608,31,9,0,Medium,2
640098,FFF,2014J,0.0,-80.5,1.3553317420576125,0.18273337400854178,1.7884615384615385,10,3278,157,12,2,Low,1
286527,EEE,2013J,0.2857142857142857,1.4285714285714286,1.2517216233860717,1.4896551724137932,7.294117647058823,35,290,18,7,0,Medium,2
